證券代碼	簡稱	年月日	收盤價
Y9999  	加權指數     	20020703	 5047.82
Y9999  	加權指數     	20020704	 5130.80
Y9999  	加權指數     	20020705	 5255.23
Y9999  	加權指數     	20020708	 5377.86
Y9999  	加權指數     	20020709	 5388.52
Y9999  	加權指數     	20020710	 5262.01
Y9999  	加權指數     	20020711	 5202.59
Y9999  	加權指數     	20020712	 5416.50
Y9999  	加權指數     	20020715	 5393.01
Y9999  	加權指數     	20020716	 5318.01
Y9999  	加權指數     	20020717	 5250.82
Y9999  	加權指數     	20020718	 5242.11
Y9999  	加權指數     	20020719	 5161.92
Y9999  	加權指數     	20020722	 5043.50
Y9999  	加權指數     	20020723	 5159.23
Y9999  	加權指數     	20020724	 5039.48
Y9999  	加權指數     	20020725	 5045.07
Y9999  	加權指數     	20020726	 4855.34
Y9999  	加權指數     	20020729	 4858.44
Y9999  	加權指數     	20020730	 5005.04
Y9999  	加權指數     	20020731	 4940.38
Y9999  	加權指數     	20020801	 4916.59
Y9999  	加權指數     	20020802	 4920.89
Y9999  	加權指數     	20020805	 4636.67
Y9999  	加權指數     	20020806	 4572.35
Y9999  	加權指數     	20020807	 4720.73
Y9999  	加權指數     	20020808	 4700.23
Y9999  	加權指數     	20020809	 4851.44
Y9999  	加權指數     	20020812	 4852.07
Y9999  	加權指數     	20020813	 4817.93
Y9999  	加權指數     	20020814	 4887.43
Y9999  	加權指數     	20020815	 4931.47
Y9999  	加權指數     	20020816	 4919.02
Y9999  	加權指數     	20020819	 4888.00
Y9999  	加權指數     	20020820	 4919.26
Y9999  	加權指數     	20020821	 4887.79
Y9999  	加權指數     	20020822	 4956.49
Y9999  	加權指數     	20020823	 4968.85
Y9999  	加權指數     	20020826	 4935.92
Y9999  	加權指數     	20020827	 4878.85
Y9999  	加權指數     	20020828	 4789.63
Y9999  	加權指數     	20020829	 4800.63
Y9999  	加權指數     	20020830	 4764.94
Y9999  	加權指數     	20020902	 4644.58
Y9999  	加權指數     	20020903	 4588.06
Y9999  	加權指數     	20020904	 4534.15
Y9999  	加權指數     	20020905	 4459.37
Y9999  	加權指數     	20020909	 4533.27
Y9999  	加權指數     	20020910	 4668.01
Y9999  	加權指數     	20020911	 4660.53
Y9999  	加權指數     	20020912	 4647.37
Y9999  	加權指數     	20020913	 4580.17
Y9999  	加權指數     	20020916	 4457.16
Y9999  	加權指數     	20020917	 4633.86
Y9999  	加權指數     	20020918	 4482.65
Y9999  	加權指數     	20020919	 4491.31
Y9999  	加權指數     	20020920	 4429.25
Y9999  	加權指數     	20020923	 4328.40
Y9999  	加權指數     	20020924	 4286.94
Y9999  	加權指數     	20020925	 4185.95
Y9999  	加權指數     	20020926	 4222.22
Y9999  	加權指數     	20020927	 4208.80
Y9999  	加權指數     	20020930	 4191.81
Y9999  	加權指數     	20021001	 4162.77
Y9999  	加權指數     	20021002	 4171.76
Y9999  	加權指數     	20021003	 4075.98
Y9999  	加權指數     	20021004	 4067.79
Y9999  	加權指數     	20021007	 3924.04
Y9999  	加權指數     	20021008	 3964.28
Y9999  	加權指數     	20021009	 3947.61
Y9999  	加權指數     	20021011	 3850.04
Y9999  	加權指數     	20021014	 3910.98
Y9999  	加權指數     	20021015	 4131.47
Y9999  	加權指數     	20021016	 4223.32
Y9999  	加權指數     	20021017	 4280.81
Y9999  	加權指數     	20021018	 4458.17
Y9999  	加權指數     	20021021	 4463.52
Y9999  	加權指數     	20021022	 4386.46
Y9999  	加權指數     	20021023	 4589.88
Y9999  	加權指數     	20021024	 4574.80
Y9999  	加權指數     	20021025	 4564.06
Y9999  	加權指數     	20021028	 4601.37
Y9999  	加權指數     	20021029	 4554.13
Y9999  	加權指數     	20021030	 4498.73
Y9999  	加權指數     	20021031	 4579.14
Y9999  	加權指數     	20021101	 4500.55
Y9999  	加權指數     	20021104	 4583.68
Y9999  	加權指數     	20021105	 4566.10
Y9999  	加權指數     	20021106	 4725.34
Y9999  	加權指數     	20021107	 4757.98
Y9999  	加權指數     	20021108	 4811.01
Y9999  	加權指數     	20021111	 4664.65
Y9999  	加權指數     	20021112	 4676.47
Y9999  	加權指數     	20021113	 4671.77
Y9999  	加權指數     	20021114	 4665.56
Y9999  	加權指數     	20021115	 4813.53
Y9999  	加權指數     	20021118	 4790.61
Y9999  	加權指數     	20021119	 4726.50
Y9999  	加權指數     	20021120	 4653.50
Y9999  	加權指數     	20021121	 4579.45
Y9999  	加權指數     	20021122	 4707.61
Y9999  	加權指數     	20021125	 4723.16
Y9999  	加權指數     	20021126	 4677.89
Y9999  	加權指數     	20021127	 4633.03
Y9999  	加權指數     	20021128	 4612.60
Y9999  	加權指數     	20021129	 4646.69
Y9999  	加權指數     	20021202	 4683.18
Y9999  	加權指數     	20021203	 4793.93
Y9999  	加權指數     	20021204	 4727.49
Y9999  	加權指數     	20021205	 4755.40
Y9999  	加權指數     	20021206	 4738.98
Y9999  	加權指數     	20021209	 4823.67
Y9999  	加權指數     	20021210	 4755.01
Y9999  	加權指數     	20021211	 4699.41
Y9999  	加權指數     	20021212	 4669.70
Y9999  	加權指數     	20021213	 4588.14
Y9999  	加權指數     	20021216	 4582.05
Y9999  	加權指數     	20021217	 4545.62
Y9999  	加權指數     	20021218	 4535.93
Y9999  	加權指數     	20021219	 4549.23
Y9999  	加權指數     	20021220	 4595.67
Y9999  	加權指數     	20021223	 4572.77
Y9999  	加權指數     	20021224	 4544.50
Y9999  	加權指數     	20021225	 4484.43
Y9999  	加權指數     	20021226	 4567.37
Y9999  	加權指數     	20021227	 4547.32
Y9999  	加權指數     	20021230	 4457.75
Y9999  	加權指數     	20021231	 4452.45
Y9999  	加權指數     	20030102	 4524.87
Y9999  	加權指數     	20030103	 4626.32
Y9999  	加權指數     	20030106	 4689.86
Y9999  	加權指數     	20030107	 4701.08
Y9999  	加權指數     	20030108	 4836.93
Y9999  	加權指數     	20030109	 4813.73
Y9999  	加權指數     	20030110	 4850.80
Y9999  	加權指數     	20030113	 4991.26
Y9999  	加權指數     	20030114	 4992.42
Y9999  	加權指數     	20030115	 5017.70
Y9999  	加權指數     	20030116	 4943.29
Y9999  	加權指數     	20030117	 4907.78
Y9999  	加權指數     	20030120	 4951.03
Y9999  	加權指數     	20030121	 4945.87
Y9999  	加權指數     	20030122	 4993.27
Y9999  	加權指數     	20030123	 5078.80
Y9999  	加權指數     	20030124	 5057.32
Y9999  	加權指數     	20030127	 4972.59
Y9999  	加權指數     	20030128	 5015.16
Y9999  	加權指數     	20030206	 4833.58
Y9999  	加權指數     	20030207	 4735.37
Y9999  	加權指數     	20030210	 4643.87
Y9999  	加權指數     	20030211	 4618.98
Y9999  	加權指數     	20030212	 4624.87
Y9999  	加權指數     	20030213	 4507.96
Y9999  	加權指數     	20030214	 4493.99
Y9999  	加權指數     	20030217	 4705.08
Y9999  	加權指數     	20030218	 4605.31
Y9999  	加權指數     	20030219	 4550.83
Y9999  	加權指數     	20030220	 4550.70
Y9999  	加權指數     	20030221	 4548.35
Y9999  	加權指數     	20030224	 4609.20
Y9999  	加權指數     	20030225	 4454.35
Y9999  	加權指數     	20030226	 4456.69
Y9999  	加權指數     	20030227	 4432.46
Y9999  	加權指數     	20030303	 4526.69
Y9999  	加權指數     	20030304	 4499.69
Y9999  	加權指數     	20030305	 4418.11
Y9999  	加權指數     	20030306	 4397.44
Y9999  	加權指數     	20030307	 4350.59
Y9999  	加權指數     	20030310	 4319.99
Y9999  	加權指數     	20030311	 4260.45
Y9999  	加權指數     	20030312	 4328.15
Y9999  	加權指數     	20030313	 4378.99
Y9999  	加權指數     	20030314	 4476.17
Y9999  	加權指數     	20030317	 4357.99
Y9999  	加權指數     	20030318	 4539.72
Y9999  	加權指數     	20030319	 4515.07
Y9999  	加權指數     	20030320	 4599.25
Y9999  	加權指數     	20030321	 4586.92
Y9999  	加權指數     	20030324	 4570.68
Y9999  	加權指數     	20030325	 4498.83
Y9999  	加權指數     	20030326	 4496.05
Y9999  	加權指數     	20030327	 4514.24
Y9999  	加權指數     	20030328	 4477.01
Y9999  	加權指數     	20030331	 4321.22
Y9999  	加權指數     	20030401	 4337.61
Y9999  	加權指數     	20030402	 4311.56
Y9999  	加權指數     	20030403	 4358.39
Y9999  	加權指數     	20030404	 4499.18
Y9999  	加權指數     	20030407	 4575.83
Y9999  	加權指數     	20030408	 4552.45
Y9999  	加權指數     	20030409	 4537.39
Y9999  	加權指數     	20030410	 4541.36
Y9999  	加權指數     	20030411	 4530.40
Y9999  	加權指數     	20030414	 4459.81
Y9999  	加權指數     	20030415	 4487.59
Y9999  	加權指數     	20030416	 4609.32
Y9999  	加權指數     	20030417	 4566.66
Y9999  	加權指數     	20030418	 4658.30
Y9999  	加權指數     	20030421	 4648.12
Y9999  	加權指數     	20030422	 4556.10
Y9999  	加權指數     	20030423	 4564.93
Y9999  	加權指數     	20030424	 4374.94
Y9999  	加權指數     	20030425	 4233.54
Y9999  	加權指數     	20030428	 4139.50
Y9999  	加權指數     	20030429	 4200.32
Y9999  	加權指數     	20030430	 4148.07
Y9999  	加權指數     	20030502	 4187.82
Y9999  	加權指數     	20030505	 4202.12
Y9999  	加權指數     	20030506	 4220.45
Y9999  	加權指數     	20030507	 4275.91
Y9999  	加權指數     	20030508	 4191.25
Y9999  	加權指數     	20030509	 4244.18
Y9999  	加權指數     	20030512	 4261.02
Y9999  	加權指數     	20030513	 4334.59
Y9999  	加權指數     	20030514	 4341.10
Y9999  	加權指數     	20030515	 4331.24
Y9999  	加權指數     	20030516	 4283.77
Y9999  	加權指數     	20030519	 4255.80
Y9999  	加權指數     	20030520	 4251.59
Y9999  	加權指數     	20030521	 4216.64
Y9999  	加權指數     	20030522	 4271.30
Y9999  	加權指數     	20030523	 4349.52
Y9999  	加權指數     	20030526	 4465.57
Y9999  	加權指數     	20030527	 4451.11
Y9999  	加權指數     	20030528	 4474.41
Y9999  	加權指數     	20030529	 4543.04
Y9999  	加權指數     	20030530	 4555.90
Y9999  	加權指數     	20030602	 4692.94
Y9999  	加權指數     	20030603	 4678.08
Y9999  	加權指數     	20030605	 4738.34
Y9999  	加權指數     	20030606	 4740.45
Y9999  	加權指數     	20030609	 4826.94
Y9999  	加權指數     	20030610	 4832.20
Y9999  	加權指數     	20030611	 4804.65
Y9999  	加權指數     	20030612	 4878.43
Y9999  	加權指數     	20030613	 4881.90
Y9999  	加權指數     	20030616	 4892.36
Y9999  	加權指數     	20030617	 4973.19
Y9999  	加權指數     	20030618	 4999.07
Y9999  	加權指數     	20030619	 5048.91
Y9999  	加權指數     	20030620	 5002.58
Y9999  	加權指數     	20030623	 4921.72
Y9999  	加權指數     	20030624	 4909.31
Y9999  	加權指數     	20030625	 4933.79
Y9999  	加權指數     	20030626	 4894.01
Y9999  	加權指數     	20030627	 4877.90
Y9999  	加權指數     	20030630	 4872.15
Y9999  	加權指數     	20030701	 5017.78
Y9999  	加權指數     	20030702	 5095.24
Y9999  	加權指數     	20030703	 5095.31
Y9999  	加權指數     	20030704	 5151.85
Y9999  	加權指數     	20030707	 5322.26
Y9999  	加權指數     	20030708	 5367.97
Y9999  	加權指數     	20030709	 5358.91
Y9999  	加權指數     	20030710	 5282.38
Y9999  	加權指數     	20030711	 5239.96
Y9999  	加權指數     	20030714	 5349.94
Y9999  	加權指數     	20030715	 5335.86
Y9999  	加權指數     	20030716	 5413.87
Y9999  	加權指數     	20030717	 5299.51
Y9999  	加權指數     	20030718	 5287.38
Y9999  	加權指數     	20030721	 5219.30
Y9999  	加權指數     	20030722	 5261.01
Y9999  	加權指數     	20030723	 5287.89
Y9999  	加權指數     	20030724	 5402.75
Y9999  	加權指數     	20030725	 5394.75
Y9999  	加權指數     	20030728	 5451.80
Y9999  	加權指數     	20030729	 5342.46
Y9999  	加權指數     	20030730	 5307.18
Y9999  	加權指數     	20030731	 5318.34
Y9999  	加權指數     	20030801	 5390.51
Y9999  	加權指數     	20030804	 5377.19
Y9999  	加權指數     	20030805	 5259.45
Y9999  	加權指數     	20030806	 5225.83
Y9999  	加權指數     	20030807	 5259.07
Y9999  	加權指數     	20030808	 5232.55
Y9999  	加權指數     	20030811	 5214.60
Y9999  	加權指數     	20030812	 5255.24
Y9999  	加權指數     	20030813	 5442.27
Y9999  	加權指數     	20030814	 5436.75
Y9999  	加權指數     	20030815	 5488.74
Y9999  	加權指數     	20030818	 5516.80
Y9999  	加權指數     	20030819	 5512.16
Y9999  	加權指數     	20030820	 5543.61
Y9999  	加權指數     	20030821	 5611.86
Y9999  	加權指數     	20030822	 5646.62
Y9999  	加權指數     	20030825	 5686.85
Y9999  	加權指數     	20030826	 5558.25
Y9999  	加權指數     	20030827	 5553.43
Y9999  	加權指數     	20030828	 5523.12
Y9999  	加權指數     	20030829	 5650.83
Y9999  	加權指數     	20030901	 5691.79
Y9999  	加權指數     	20030902	 5715.95
Y9999  	加權指數     	20030903	 5673.18
Y9999  	加權指數     	20030904	 5625.63
Y9999  	加權指數     	20030905	 5639.03
Y9999  	加權指數     	20030908	 5727.01
Y9999  	加權指數     	20030909	 5680.69
Y9999  	加權指數     	20030910	 5623.43
Y9999  	加權指數     	20030912	 5645.28
Y9999  	加權指數     	20030915	 5623.22
Y9999  	加權指數     	20030916	 5699.26
Y9999  	加權指數     	20030917	 5747.14
Y9999  	加權指數     	20030918	 5750.81
Y9999  	加權指數     	20030919	 5757.91
Y9999  	加權指數     	20030922	 5675.75
Y9999  	加權指數     	20030923	 5684.01
Y9999  	加權指數     	20030924	 5722.36
Y9999  	加權指數     	20030925	 5688.23
Y9999  	加權指數     	20030926	 5650.11
Y9999  	加權指數     	20030929	 5643.50
Y9999  	加權指數     	20030930	 5611.41
Y9999  	加權指數     	20031001	 5581.66
Y9999  	加權指數     	20031002	 5699.86
Y9999  	加權指數     	20031003	 5747.79
Y9999  	加權指數     	20031006	 5851.20
Y9999  	加權指數     	20031007	 5856.68
Y9999  	加權指數     	20031008	 5821.80
Y9999  	加權指數     	20031009	 5869.88
Y9999  	加權指數     	20031013	 5972.47
Y9999  	加權指數     	20031014	 5938.42
Y9999  	加權指數     	20031015	 5924.38
Y9999  	加權指數     	20031016	 6035.74
Y9999  	加權指數     	20031017	 6042.71
Y9999  	加權指數     	20031020	 6077.89
Y9999  	加權指數     	20031021	 6061.46
Y9999  	加權指數     	20031022	 6041.86
Y9999  	加權指數     	20031023	 5952.23
Y9999  	加權指數     	20031024	 5918.14
Y9999  	加權指數     	20031027	 5958.55
Y9999  	加權指數     	20031028	 6075.45
Y9999  	加權指數     	20031029	 6095.87
Y9999  	加權指數     	20031030	 6108.13
Y9999  	加權指數     	20031031	 6045.12
Y9999  	加權指數     	20031103	 6087.45
Y9999  	加權指數     	20031104	 6108.99
Y9999  	加權指數     	20031105	 6142.32
Y9999  	加權指數     	20031106	 6013.40
Y9999  	加權指數     	20031107	 6056.83
Y9999  	加權指數     	20031110	 6059.03
Y9999  	加權指數     	20031111	 6022.08
Y9999  	加權指數     	20031112	 5982.75
Y9999  	加權指數     	20031113	 6035.44
Y9999  	加權指數     	20031114	 6044.77
Y9999  	加權指數     	20031117	 5952.32
Y9999  	加權指數     	20031118	 5939.47
Y9999  	加權指數     	20031119	 5865.51
Y9999  	加權指數     	20031120	 5834.24
Y9999  	加權指數     	20031121	 5830.06
Y9999  	加權指數     	20031124	 5821.58
Y9999  	加權指數     	20031125	 5861.18
Y9999  	加權指數     	20031126	 5860.61
Y9999  	加權指數     	20031127	 5740.57
Y9999  	加權指數     	20031128	 5771.77
Y9999  	加權指數     	20031201	 5870.17
Y9999  	加權指數     	20031202	 5911.45
Y9999  	加權指數     	20031203	 5884.97
Y9999  	加權指數     	20031204	 5920.46
Y9999  	加權指數     	20031205	 5900.05
Y9999  	加權指數     	20031208	 5847.15
Y9999  	加權指數     	20031209	 5859.56
Y9999  	加權指數     	20031210	 5803.42
Y9999  	加權指數     	20031211	 5867.05
Y9999  	加權指數     	20031212	 5858.32
Y9999  	加權指數     	20031215	 5924.24
